cliente_id,tempo_relacionamento_meses,frequencia_compra_mensal,ticket_medio,dias_desde_ultima_compra,num_categorias_compradas,desconto_medio_solicitado_pct,reclamacoes_ultimo_ano,canal_preferido,categoria_principal,total_gasto,churn
1378,70,1.9,1296.39,20,2,0.5,0,App,Linha A,14217.6,0
823,63,2.9,1413.9,64,1,7.5,0,App,Linha C,25559.63,0
964,70,5.4,1188.2,24,1,3.2,0,Telefone,Linha E,44664.53,0
836,17,3.0,1071.42,70,1,10.8,1,WhatsApp,Linha D,3418.38,0
1034,73,3.8,1644.15,69,4,6.2,1,WhatsApp,Linha C,37465.72,0
1793,75,0.2,1371.48,47,1,4.8,1,WhatsApp,Linha E,1573.83,0
940,68,2.3,2114.97,108,4,2.8,0,WhatsApp,Linha D,28364.86,0
1055,1,1.1,1094.63,74,3,9.8,0,WhatsApp,Linha E,114.78,0
1102,51,1.3,705.41,3,2,5.5,0,App,Linha A,3442.26,0
692,49,2.8,1438.69,13,5,8.3,1,Presencial,Linha E,14448.12,0
1988,31,1.9,963.53,220,1,5.0,0,App,Linha B,5164.46,1
335,64,0.7,784.81,32,3,4.6,0,WhatsApp,Linha E,3689.6,0
874,61,0.7,1496.43,107,2,1.4,2,WhatsApp,Linha D,5394.7,0
806,47,0.1,805.69,211,4,10.2,1,App,Linha A,339.43,1
8,87,1.1,1108.78,212,2,7.1,0,WhatsApp,Linha C,8499.14,0
518,33,1.0,1165.97,117,3,6.2,0,App,Linha B,3871.36,0
198,44,2.5,1893.76,86,3,0.3,0,Telefone,Linha D,17923.26,0
297,89,0.2,1323.41,4,2,4.1,0,App,Linha D,2359.06,0
1417,29,2.2,1534.62,130,5,4.4,0,Telefone,Linha E,7325.7,0
1666,77,0.6,1294.36,65,4,14.7,1,WhatsApp,Linha C,6156.8,0
1775,87,3.8,2185.78,138,2,1.1,1,App,Linha D,63727.07,0
1675,40,5.2,2047.44,64,5,5.3,2,App,Linha B,26543.89,0
123,28,0.4,1310.32,32,4,3.2,1,Presencial,Linha A,1132.14,0
379,90,1.7,991.18,106,2,2.1,1,Presencial,Linha A,10914.62,0
1063,11,4.0,2904.61,228,3,15.1,0,App,Linha B,7534.6,0
1743,20,3.1,849.69,71,2,5.1,3,Telefone,Linha B,5526.19,0
1472,8,1.0,805.82,157,4,13.1,0,WhatsApp,Linha C,639.49,1
163,36,0.8,1037.33,7,5,8.5,0,WhatsApp,Linha B,2233.99,0
1187,36,1.8,2413.23,201,3,4.3,0,App,Linha E,11700.02,0
1092,66,1.2,390.83,193,1,3.3,0,WhatsApp,Linha A,2523.27,0
125,73,3.7,89.28,43,3,2.7,0,App,Linha E,1944.58,0
552,89,2.7,3569.95,142,3,1.1,1,Telefone,Linha B,61229.98,0
5,61,0.6,1000.53,140,2,2.7,0,WhatsApp,Linha A,2897.41,0
916,14,2.0,623.39,172,1,11.7,0,Telefone,Linha A,1417.5,0
959,33,5.5,776.26,225,3,2.4,0,App,Linha E,10180.54,1
1701,45,4.5,969.53,232,1,1.7,0,Presencial,Linha E,13425.45,0
1791,84,0.9,896.44,143,5,6.2,0,WhatsApp,Linha B,4639.46,0
612,93,2.5,1229.31,224,2,4.5,2,WhatsApp,Linha E,24824.47,0
288,24,2.2,1054.72,103,1,8.2,0,App,Linha A,4888.99,0
957,59,2.2,1293.64,126,2,1.1,0,Telefone,Linha A,16750.91,0
1990,61,2.4,1512.29,170,3,7.5,2,App,Linha B,17351.96,1
1488,47,0.7,975.74,10,4,7.5,1,Telefone,Linha D,2984.2,0
1507,93,4.6,797.93,193,4,5.9,1,Telefone,Linha D,28793.03,0
909,90,4.1,1373.81,172,1,5.9,0,Telefone,Linha C,46188.21,0
507,80,0.9,986.31,35,2,7.6,0,WhatsApp,Linha C,4356.45,0
357,60,2.2,1127.82,144,4,3.2,0,WhatsApp,Linha B,10890.33,0
1424,39,3.7,1073.99,49,5,4.3,0,WhatsApp,Linha E,10349.34,0
1342,11,4.3,2729.67,236,3,6.6,0,App,Linha A,11616.04,0
353,93,0.6,300.49,33,3,11.8,0,Telefone,Linha C,1333.61,0
845,66,3.0,547.49,7,2,5.8,0,Presencial,Linha D,11202.45,0
1155,23,2.7,412.65,87,4,2.7,1,App,Linha B,2358.27,0
837,74,4.1,1702.56,5,3,9.9,0,WhatsApp,Linha B,50530.09,0
947,40,4.6,597.2,97,4,7.4,0,App,Linha A,8140.38,0
668,62,3.2,666.04,71,5,2.9,1,Telefone,Linha A,8727.86,0
887,45,2.8,616.97,10,1,6.8,1,App,Linha B,6146.54,0
1285,10,2.4,2811.34,91,1,8.3,0,WhatsApp,Linha D,6795.37,1
1665,69,6.0,251.72,217,4,5.6,2,App,Linha D,8686.43,1
334,28,1.1,422.27,207,4,9.8,0,App,Linha D,824.85,0
154,51,2.2,744.81,196,2,9.7,0,Presencial,Linha C,5823.22,1
1421,11,1.1,649.8,148,4,10.3,0,WhatsApp,Linha E,726.1,1
788,34,1.4,1025.83,20,1,9.5,0,App,Linha D,4235.54,0
502,1,4.3,999.1,194,1,2.3,1,WhatsApp,Linha A,286.41,1
722,27,0.6,454.62,97,1,4.3,1,Presencial,Linha C,716.23,0
374,86,2.4,1666.09,13,5,0.8,1,App,Linha E,24500.56,0
591,83,1.6,661.53,5,2,8.0,0,WhatsApp,Linha C,6366.39,1
313,48,2.7,1265.87,227,2,3.8,0,Presencial,Linha A,11418.44,0
43,64,1.2,755.51,159,1,4.0,1,Telefone,Linha E,3880.6,0
1546,32,3.1,589.59,38,5,10.6,0,Telefone,Linha A,3606.12,0
646,61,1.3,903.64,51,4,4.2,3,App,Linha C,5193.54,0
1827,46,3.4,843.05,193,4,4.4,0,Telefone,Linha E,13196.16,0
972,24,4.9,906.2,22,3,3.6,0,App,Linha A,6592.65,0
1741,22,0.2,1268.96,109,4,1.6,0,Telefone,Linha C,456.55,1
523,67,4.5,2673.46,226,5,4.3,0,App,Linha C,70119.99,0
1616,87,2.2,852.08,212,2,3.9,0,WhatsApp,Linha B,10264.63,0
763,92,7.4,536.67,75,1,5.3,0,Presencial,Linha E,32543.81,0
1688,48,1.5,1519.94,199,1,1.7,0,App,Linha D,7396.04,1
1841,44,2.0,872.58,70,2,18.3,0,Telefone,Linha C,8086.39,0
1919,67,4.7,836.23,39,5,3.2,0,WhatsApp,Linha A,16720.28,0
705,16,2.9,1194.73,172,4,4.9,0,Telefone,Linha B,5256.46,1
1662,48,2.8,1854.57,237,5,3.8,0,App,Linha E,24524.41,1
1784,29,1.3,1213.11,22,4,9.2,0,WhatsApp,Linha B,2785.47,0
1656,48,3.8,386.46,190,5,7.4,0,App,Linha E,5868.55,1
1565,45,1.9,596.47,187,4,10.5,0,Presencial,Linha E,4213.0,1
945,34,0.7,1144.83,160,2,2.5,0,WhatsApp,Linha B,2584.95,1
169,28,1.2,1392.1,12,3,6.5,0,App,Linha D,3506.76,1
1738,94,2.4,1668.51,205,1,4.0,0,WhatsApp,Linha E,31118.09,0
361,87,2.8,1304.33,151,2,5.2,1,WhatsApp,Linha A,32115.58,1
1019,33,4.5,451.48,23,5,7.4,0,Presencial,Linha A,7138.71,0
1470,88,1.9,1153.68,129,3,5.3,0,Presencial,Linha B,17540.23,0
1977,35,1.7,529.5,228,2,1.3,1,Presencial,Linha E,2602.67,0
744,33,1.0,446.77,160,1,5.0,0,WhatsApp,Linha D,1192.35,0
273,90,3.5,3062.92,98,5,6.6,0,WhatsApp,Linha C,76409.23,0
1494,23,0.7,767.48,75,5,8.2,2,WhatsApp,Linha D,1019.09,1
520,51,0.9,669.46,192,1,6.0,0,App,Linha B,1801.33,0
815,64,1.1,1057.43,164,1,5.5,0,App,Linha E,6375.69,0
819,30,1.9,218.44,164,5,3.1,0,App,Linha A,1092.76,0
1402,45,2.2,711.46,151,1,2.4,0,WhatsApp,Linha B,7614.58,1
735,82,1.8,1093.75,32,5,0.7,0,App,Linha B,11985.15,0
1876,32,1.1,950.23,183,2,4.1,0,WhatsApp,Linha C,2219.61,1
1745,91,1.5,439.86,102,3,7.6,0,App,Linha A,5983.27,0
1551,93,9.7,1555.21,220,4,4.2,0,App,Linha D,141397.88,0
1979,93,1.4,523.58,73,4,4.4,0,WhatsApp,Linha B,6446.39,0
1874,95,1.3,240.92,103,4,6.6,0,WhatsApp,Linha B,3102.26,0
1122,5,0.5,398.32,30,5,8.3,0,Presencial,Linha A,76.01,0
129,33,1.6,1840.81,54,1,3.8,1,WhatsApp,Linha E,8116.07,0
999,45,7.1,466.21,158,2,5.3,1,App,Linha B,11674.33,0
1774,58,0.8,1448.54,171,2,7.6,1,App,Linha E,6600.08,0
545,34,1.8,2065.92,149,4,5.5,1,Presencial,Linha A,8430.09,0
380,17,0.8,2263.61,96,2,9.2,0,Presencial,Linha B,3064.83,1
204,52,1.2,1169.73,89,3,9.7,2,App,Linha B,6685.5,0
344,17,3.8,900.75,123,3,3.1,1,App,Linha C,4005.77,1
1704,23,1.1,816.69,192,4,0.8,0,Telefone,Linha C,1629.81,0
1852,71,3.5,1086.25,24,5,2.3,0,Presencial,Linha B,18479.07,0
519,61,3.3,656.69,200,2,7.7,0,Telefone,Linha A,13614.77,0
1766,29,1.9,1556.05,29,4,7.1,1,WhatsApp,Linha D,8419.29,0
489,85,0.9,411.98,70,1,5.6,1,App,Linha C,3015.85,1
1262,45,2.0,1420.26,126,4,4.6,0,App,Linha E,12550.54,0
1968,18,1.2,398.49,16,1,7.2,0,App,Linha B,922.5,0
1425,54,1.0,739.42,136,5,6.0,0,App,Linha B,2638.14,0
918,56,3.2,569.73,150,3,5.6,0,Telefone,Linha B,9650.05,0
233,17,2.6,949.91,205,1,6.5,0,Telefone,Linha B,2973.85,1
795,54,3.5,2388.35,32,5,6.0,0,Telefone,Linha B,29335.03,0
1467,12,0.9,921.32,46,3,2.4,1,Telefone,Linha E,1052.31,0
1882,8,1.8,519.52,55,5,7.9,0,Presencial,Linha A,721.09,0
1123,74,1.7,1655.02,128,4,4.7,0,App,Linha A,17475.0,0
515,50,5.4,508.85,227,4,4.4,1,App,Linha A,14651.64,1
1980,54,2.8,1071.57,197,5,7.7,0,Presencial,Linha E,12747.06,1
512,84,0.7,1095.1,183,4,8.3,1,Telefone,Linha D,4130.08,0
113,88,4.5,228.22,36,5,5.1,0,App,Linha E,5586.16,0
1912,90,0.7,1820.83,85,2,4.8,1,App,Linha A,6716.28,0
218,54,1.6,788.35,52,5,4.5,0,App,Linha B,5744.55,0
1385,17,1.2,429.52,58,3,6.8,1,WhatsApp,Linha C,548.44,0
500,19,2.5,911.68,166,2,8.2,0,App,Linha C,3500.59,0
1959,8,1.4,486.52,4,3,9.6,1,App,Linha D,379.09,0
935,25,4.5,767.47,105,5,4.0,0,WhatsApp,Linha A,7255.0,1
226,32,0.7,1851.67,90,4,2.2,0,Presencial,Linha B,4116.11,0
1043,95,1.2,1514.37,6,5,4.0,1,Telefone,Linha B,15269.85,0
1193,54,0.4,512.88,228,5,8.2,0,WhatsApp,Linha E,663.95,0
1703,31,1.7,174.86,68,4,4.2,0,WhatsApp,Linha D,776.81,1
1317,37,1.0,2667.53,219,5,10.2,0,App,Linha C,6949.75,0
1847,46,3.3,507.27,234,2,1.0,0,Telefone,Linha B,6345.82,1
1560,5,3.7,535.49,116,1,5.6,0,App,Linha D,614.1,0
398,20,3.6,1001.55,208,5,4.2,2,Presencial,Linha A,4951.14,0
541,93,4.4,788.9,117,5,12.5,1,App,Linha B,24664.34,0
329,8,4.7,1477.44,206,2,15.7,1,WhatsApp,Linha A,3873.22,1
796,3,1.6,361.67,186,5,11.8,0,WhatsApp,Linha B,116.49,0
849,23,1.9,1095.22,115,3,2.4,0,App,Linha E,4977.18,0
1760,29,2.1,2392.13,52,1,9.8,0,Telefone,Linha D,15282.17,0
1929,72,0.8,796.44,14,4,3.6,1,WhatsApp,Linha B,4853.67,0
1587,70,4.0,1398.29,237,3,3.4,0,Telefone,Linha B,38181.66,1
94,85,1.4,917.19,231,2,1.5,3,WhatsApp,Linha E,10678.5,1
214,59,1.1,1396.78,101,4,5.3,0,App,Linha B,7429.29,0
771,53,0.3,774.79,92,4,8.8,1,App,Linha D,1112.19,0
338,48,0.3,1608.97,193,1,8.2,0,Telefone,Linha E,1964.54,1
1450,39,0.4,1639.02,104,4,1.6,1,App,Linha D,1866.5,1
804,57,1.5,369.79,22,2,9.4,0,WhatsApp,Linha D,1930.88,0
213,81,1.8,1439.7,7,5,9.2,2,App,Linha B,18611.82,0
619,17,4.3,1097.76,208,1,2.9,0,Telefone,Linha D,8309.84,0
1140,2,4.8,632.47,172,5,6.8,0,WhatsApp,Linha B,556.55,0
1183,1,1.3,1331.37,11,1,0.2,0,Presencial,Linha B,136.67,0
1169,5,1.4,1514.26,51,3,7.9,0,WhatsApp,Linha A,974.85,1
1137,68,3.9,2247.78,16,5,7.1,1,WhatsApp,Linha D,62908.44,0
37,62,2.7,1367.0,178,2,1.7,0,App,Linha E,22180.48,0
106,65,3.4,671.52,187,3,9.2,0,WhatsApp,Linha C,14292.51,0
363,67,3.5,376.83,114,5,10.4,0,Telefone,Linha A,8649.53,0
851,80,5.5,505.17,165,4,4.8,0,WhatsApp,Linha E,20495.4,0
757,77,4.8,2267.02,11,1,3.6,2,App,Linha C,57254.77,0
759,1,5.5,293.26,163,1,7.1,0,App,Linha E,168.46,0
366,95,1.1,1298.04,179,2,4.4,2,WhatsApp,Linha A,8231.38,1
857,4,2.2,392.96,92,3,7.9,0,WhatsApp,Linha B,264.34,0
1466,47,3.3,571.0,206,5,5.4,0,WhatsApp,Linha D,6535.42,1
1949,82,2.2,1280.68,157,1,14.0,0,Telefone,Linha D,14531.64,0
1995,92,2.4,1062.09,99,5,10.0,0,App,Linha E,19039.59,0
566,12,1.1,1658.66,122,2,11.9,1,Presencial,Linha A,1614.95,0
1376,37,0.9,1132.89,51,5,8.3,0,Presencial,Linha A,3125.38,0
1975,28,0.3,924.74,27,1,13.7,0,Presencial,Linha D,722.29,0
250,19,4.2,966.4,199,5,6.0,1,Presencial,Linha C,7096.98,1
477,78,1.8,490.71,65,5,8.9,0,App,Linha D,7395.67,0
1475,81,1.9,456.25,97,1,1.3,1,App,Linha C,7514.49,1
1431,33,1.0,957.92,160,4,3.8,1,App,Linha A,2684.44,0
1898,33,0.3,1023.17,58,1,7.4,0,Telefone,Linha A,1061.98,0
1189,87,3.4,1762.15,78,5,2.2,0,WhatsApp,Linha D,43613.9,0
782,45,2.0,1535.18,162,2,6.3,0,App,Linha E,13180.33,1
455,1,4.9,1470.66,203,4,1.4,0,App,Linha E,547.97,0
1805,6,1.3,2460.57,183,4,4.3,2,WhatsApp,Linha C,1507.44,1
1201,9,0.7,984.78,111,5,5.1,0,Presencial,Linha D,427.44,1
1108,33,1.8,543.79,148,3,12.0,0,App,Linha C,3150.99,0
231,75,7.4,856.65,2,1,13.8,1,App,Linha E,50802.69,0
1320,14,1.4,1835.69,198,3,3.4,0,Telefone,Linha E,2716.5,1
653,39,5.7,869.27,190,3,5.8,0,WhatsApp,Linha C,20364.88,0
71,4,0.7,656.71,236,1,9.5,0,Telefone,Linha C,169.35,0
611,87,5.3,1687.51,173,4,9.3,0,App,Linha B,63275.05,0
1175,51,0.4,372.85,88,3,3.9,0,App,Linha A,509.37,0
1924,95,0.5,1013.89,157,5,4.7,1,App,Linha E,4574.72,0
1860,86,3.2,1518.48,186,5,4.8,0,WhatsApp,Linha A,35331.27,0
1944,3,3.8,980.53,63,5,1.0,0,App,Linha B,864.7,0
411,86,2.7,1057.63,104,5,1.7,0,App,Linha A,19786.52,0
1839,93,1.8,959.53,10,5,2.5,1,WhatsApp,Linha B,16263.83,0
1152,38,0.9,1750.01,196,1,1.7,0,WhatsApp,Linha A,4246.83,0
339,19,3.5,1170.65,106,4,12.9,0,Telefone,Linha A,5895.19,0
1026,44,6.8,1915.28,46,2,17.1,1,Telefone,Linha C,61179.63,0
44,3,1.8,1041.18,38,2,5.7,0,Telefone,Linha B,379.05,1
540,8,1.4,948.6,38,2,5.9,0,Presencial,Linha A,714.35,0
602,39,6.8,1753.41,17,5,6.1,0,WhatsApp,Linha B,43948.36,0
1333,36,1.6,676.52,217,1,6.5,1,WhatsApp,Linha A,3156.88,0
1610,3,1.2,1319.32,186,1,7.3,0,WhatsApp,Linha E,405.22,1
966,94,6.9,1841.7,95,4,14.1,0,Telefone,Linha D,94837.43,0
1789,47,1.7,317.35,116,1,5.4,0,App,Linha B,2194.22,0
1435,81,1.9,583.52,16,3,3.1,0,App,Linha B,7886.4,0
172,45,1.0,397.08,174,1,10.2,0,App,Linha E,1375.61,1
418,58,0.5,1347.15,177,5,12.9,0,App,Linha C,4108.61,1
838,17,1.8,597.42,115,2,1.3,1,WhatsApp,Linha A,1163.36,0
1879,89,3.8,414.45,45,5,4.5,0,WhatsApp,Linha B,11987.57,0
1663,77,0.5,1509.81,210,4,8.7,1,Telefone,Linha D,4120.25,1
807,23,0.8,431.75,209,4,0.5,0,WhatsApp,Linha B,829.9,1
883,34,3.4,718.48,10,4,2.8,0,WhatsApp,Linha C,6681.56,0
1485,59,4.3,548.61,187,5,3.3,0,WhatsApp,Linha E,11648.6,0
1864,11,2.0,549.56,116,2,12.5,0,Telefone,Linha A,851.18,1
638,71,1.5,1031.94,227,2,2.5,0,WhatsApp,Linha A,8422.63,0
424,70,0.5,1677.29,37,2,3.6,1,Presencial,Linha C,6174.52,0
728,77,1.1,1243.73,212,5,9.9,0,App,Linha D,9531.15,0
968,62,4.7,2408.82,209,5,3.3,2,Presencial,Linha B,55316.06,0
1340,69,0.6,440.55,113,4,0.1,1,WhatsApp,Linha C,1296.23,0
377,27,0.4,1368.17,84,4,6.3,1,WhatsApp,Linha D,1233.66,0
525,33,4.5,196.61,18,3,3.7,0,WhatsApp,Linha B,2787.32,0
1865,64,1.0,692.44,178,3,2.7,0,WhatsApp,Linha D,4260.27,1
439,16,3.0,384.63,6,3,3.0,1,WhatsApp,Linha D,1379.52,0
1809,3,0.3,1030.66,157,2,12.6,0,WhatsApp,Linha B,69.55,1
151,90,1.3,1963.91,18,2,7.2,1,Presencial,Linha B,17577.95,0
2000,49,3.6,1707.87,118,3,2.6,0,WhatsApp,Linha E,18794.22,1
1581,68,2.8,684.48,66,2,0.9,0,Presencial,Linha B,13646.98,0
1811,58,2.3,362.08,124,2,5.2,1,App,Linha A,3259.37,0
982,66,1.2,283.29,113,5,1.6,0,App,Linha E,1431.42,0
955,59,1.1,989.16,127,4,1.8,1,WhatsApp,Linha A,4257.45,0
1877,11,1.2,1264.25,167,2,10.3,0,WhatsApp,Linha C,1665.42,1
1434,83,4.0,2148.3,101,2,2.7,1,App,Linha B,43347.34,0
144,5,2.6,1702.74,52,4,4.4,0,App,Linha B,2275.76,0
718,28,3.9,1013.69,114,1,14.7,1,Presencial,Linha E,8477.3,0
527,74,2.3,789.04,196,4,2.5,0,Telefone,Linha C,12604.93,0
1854,84,2.5,482.87,55,1,8.2,1,WhatsApp,Linha E,10772.27,0
584,76,1.2,1031.77,133,3,4.3,0,App,Linha C,9170.73,0
976,31,3.9,1121.52,153,2,8.3,3,App,Linha C,9154.15,1
567,55,1.4,1378.9,115,1,1.9,0,App,Linha B,9856.66,0
1233,63,1.0,1214.76,82,4,7.3,2,Presencial,Linha D,6676.4,1
441,30,2.4,974.46,143,4,12.7,0,App,Linha A,6003.56,0
1156,47,1.5,1180.51,15,1,1.3,0,App,Linha A,5916.69,0
1405,85,1.4,3247.74,233,1,4.9,0,App,Linha B,27070.24,0
175,6,3.1,1060.36,101,4,10.9,0,App,Linha D,1999.3,0
1558,25,0.3,160.1,29,3,2.8,0,Telefone,Linha C,119.06,0
1295,93,0.3,637.25,101,2,5.1,0,WhatsApp,Linha A,1458.7,0
1432,36,2.3,629.88,8,1,6.2,2,App,Linha C,5435.72,0
1687,59,2.5,1224.51,109,5,13.4,1,App,Linha C,19235.64,0
124,7,0.6,2536.46,98,2,7.9,0,App,Linha B,809.48,0
139,65,1.4,1659.4,137,5,9.4,0,WhatsApp,Linha B,13597.72,0
880,12,1.6,1549.24,121,1,0.7,0,App,Linha C,2123.24,0
1076,89,2.5,1057.11,109,4,6.2,0,Presencial,Linha E,22938.39,0
733,35,2.6,1430.52,59,5,3.0,0,Telefone,Linha C,11669.95,1
625,9,1.7,1876.4,69,4,0.3,0,App,Linha E,2029.0,0
1300,88,2.8,330.9,82,5,3.4,1,Telefone,Linha D,5707.52,1
785,62,5.0,483.08,18,1,6.9,0,WhatsApp,Linha A,16200.61,0
1966,82,0.7,497.93,183,1,11.1,0,App,Linha B,2172.33,0
1367,66,1.0,823.14,119,1,12.6,1,Telefone,Linha E,5578.28,0
1281,29,2.5,1071.65,151,2,4.8,0,Telefone,Linha A,4718.9,0
183,92,0.8,1153.97,155,5,8.7,0,Presencial,Linha D,7488.7,0
618,58,0.9,1187.65,18,4,5.8,0,WhatsApp,Linha A,3622.55,1
1325,7,0.2,890.73,233,3,2.7,0,App,Linha B,119.6,1
691,47,2.2,921.44,75,4,12.7,0,WhatsApp,Linha B,7976.78,0
1748,12,3.5,1517.24,15,3,5.6,0,Presencial,Linha A,6167.53,0
241,73,5.3,1092.86,86,3,6.1,0,App,Linha E,36235.65,0
1255,56,2.3,871.88,155,3,4.1,0,Telefone,Linha B,8903.96,1
1351,94,2.1,1120.95,77,2,5.4,0,App,Linha A,15482.38,0
459,48,2.4,1143.09,42,4,6.2,0,App,Linha D,9440.57,0
682,21,5.3,1081.75,41,2,5.6,1,App,Linha C,9995.84,0
466,69,2.1,715.75,150,3,6.8,0,App,Linha C,6225.33,0
1188,54,2.7,962.85,239,5,13.4,0,Telefone,Linha D,12616.12,1
1192,63,2.6,1713.82,201,2,3.1,1,App,Linha B,23455.37,0
146,14,0.1,501.68,216,5,5.3,0,Telefone,Linha C,53.03,1
207,52,3.0,1300.24,69,3,5.9,0,App,Linha E,18373.66,0
1525,55,4.3,198.42,58,3,8.2,0,Telefone,Linha E,4741.95,0
1213,2,3.1,1540.35,165,1,7.4,0,Telefone,Linha B,589.11,0
1728,35,1.0,1749.16,80,3,4.4,0,WhatsApp,Linha E,6249.06,1
325,30,2.1,539.29,154,1,2.5,0,Telefone,Linha A,3333.61,1
658,58,0.3,758.2,158,2,3.7,0,WhatsApp,Linha E,867.28,0
1823,80,2.4,407.66,16,5,5.4,0,Presencial,Linha C,6524.15,0
715,58,1.9,1045.69,77,5,8.4,0,WhatsApp,Linha A,11402.74,0
1842,53,2.6,1683.2,8,2,8.6,0,Telefone,Linha E,24873.91,0
1895,86,1.2,222.33,105,4,3.8,0,Telefone,Linha C,1711.11,0
1600,59,4.8,668.78,39,4,5.7,0,Telefone,Linha C,11588.51,0
80,90,2.9,2721.32,201,2,9.3,0,Telefone,Linha C,48015.64,0
1894,54,0.6,1035.34,185,3,1.9,0,WhatsApp,Linha E,1991.41,1
1801,47,1.4,1286.27,233,1,5.7,0,WhatsApp,Linha A,8455.03,1
688,20,1.5,1087.19,189,3,9.5,0,App,Linha A,2337.98,1
167,59,4.6,605.32,118,1,2.4,0,WhatsApp,Linha C,14440.27,0
1631,73,1.6,561.99,73,4,3.1,0,Telefone,Linha E,4261.18,0
230,55,4.3,1596.04,206,4,5.1,0,WhatsApp,Linha D,28019.46,0
1936,75,3.7,926.03,167,5,9.8,3,Telefone,Linha E,27204.97,1
1764,76,1.4,648.16,173,2,5.4,0,Presencial,Linha B,5097.13,0
741,56,0.5,611.36,220,2,3.7,0,Telefone,Linha E,1645.39,0
101,60,0.7,196.3,186,1,6.3,1,App,Linha C,711.38,1
291,24,0.9,564.74,224,4,6.4,1,App,Linha B,905.15,1
445,19,0.8,739.15,77,2,2.4,0,App,Linha C,1151.02,0
879,5,0.3,1657.68,178,5,9.6,0,App,Linha D,167.04,0
1456,12,4.2,742.18,101,3,1.0,0,App,Linha C,2263.71,0
1078,89,0.6,725.63,120,3,6.7,0,App,Linha E,2728.09,0
740,10,2.2,430.8,134,1,10.5,0,App,Linha A,914.21,1
392,13,2.9,438.02,149,2,8.3,0,App,Linha A,1360.15,0
87,48,2.9,1042.83,44,3,0.9,0,Telefone,Linha E,8703.04,0
1999,50,4.1,627.6,64,1,5.9,1,App,Linha D,9786.94,0
667,92,2.1,275.46,19,5,8.9,2,WhatsApp,Linha D,4374.94,0
1276,51,1.8,916.42,173,5,0.8,0,Presencial,Linha B,5619.83,0
1524,90,4.7,690.74,222,1,3.1,0,Telefone,Linha E,30104.04,0
1881,41,2.0,590.47,112,4,4.7,0,Telefone,Linha D,5241.93,0
476,29,2.2,2599.46,106,3,2.1,0,App,Linha A,17468.2,0
1695,63,3.5,484.63,74,3,4.0,0,WhatsApp,Linha B,6425.01,0
1296,8,3.7,257.09,223,3,12.1,0,WhatsApp,Linha D,535.39,1
45,51,2.0,227.4,214,3,5.6,1,App,Linha E,1480.9,1
789,92,2.0,1201.41,194,1,1.5,0,App,Linha A,12963.23,0
1003,26,1.4,1502.22,236,5,14.1,0,Telefone,Linha B,5387.44,1
1138,76,0.2,1703.22,20,5,3.6,0,WhatsApp,Linha D,1642.81,0
25,76,0.5,1020.86,219,3,12.6,0,App,Linha A,3655.29,1
1236,28,3.2,721.62,31,5,6.1,0,WhatsApp,Linha A,5616.13,0
1645,79,0.4,432.93,6,2,10.7,0,Presencial,Linha C,821.29,1
833,4,3.8,1057.01,186,2,6.1,0,App,Linha E,1339.17,0
1194,55,5.9,2441.57,181,3,3.7,0,WhatsApp,Linha A,71034.08,0
592,16,5.5,472.09,113,5,2.1,0,Presencial,Linha B,3356.28,0
1971,37,1.9,883.18,201,2,5.8,1,WhatsApp,Linha C,4390.8,0
974,9,4.0,1107.91,101,3,4.0,0,App,Linha D,4141.77,0
1621,35,1.3,238.97,230,3,5.3,1,WhatsApp,Linha D,1158.77,0
1545,18,5.8,2936.31,208,5,4.2,0,App,Linha D,27343.7,0
1057,64,1.7,935.77,97,1,0.8,0,App,Linha B,6477.45,0
1636,67,3.3,1336.97,85,1,2.3,0,App,Linha A,29801.83,0
110,88,6.0,151.94,100,1,3.9,0,Telefone,Linha B,7022.2,0
1161,13,3.7,227.77,202,2,6.8,0,Presencial,Linha C,782.16,0
1355,86,6.9,1257.94,176,4,2.7,0,App,Linha C,44072.21,0
223,53,2.6,1568.63,125,4,10.4,1,Telefone,Linha B,22903.99,0
1053,76,0.9,1516.8,131,5,3.7,0,Telefone,Linha A,8592.03,1
1312,78,3.4,1446.1,205,4,6.8,0,Telefone,Linha E,29011.46,0
723,63,3.3,1896.94,230,1,5.1,1,App,Linha A,30223.43,1
56,90,4.6,1763.01,32,4,3.9,1,WhatsApp,Linha A,48935.81,0
1974,3,1.7,1355.49,162,4,3.3,1,App,Linha D,467.99,0
254,20,2.1,835.35,92,3,3.8,0,WhatsApp,Linha B,2615.68,1
1901,32,1.5,458.09,6,3,7.7,3,WhatsApp,Linha D,1389.74,0
1073,26,1.0,543.19,96,2,6.6,0,Presencial,Linha D,1144.72,0
1620,61,0.8,2182.49,68,3,1.6,0,App,Linha C,8678.43,0
1493,17,4.3,3686.93,12,4,0.7,0,WhatsApp,Linha A,27775.21,0
643,70,4.7,1014.57,216,3,3.4,1,App,Linha E,21686.65,0
546,7,4.2,1324.32,143,1,5.2,1,App,Linha E,2828.62,0
478,92,3.4,342.15,122,2,5.3,1,WhatsApp,Linha E,10737.6,0
950,41,1.3,1419.36,221,4,6.2,1,WhatsApp,Linha E,5513.41,0
1572,25,0.1,373.8,53,2,11.1,0,Telefone,Linha A,100.9,0
844,53,1.1,1287.19,105,3,3.7,0,Telefone,Linha D,5606.11,1
64,8,0.2,1141.76,21,5,7.8,0,App,Linha B,128.55,0
